Report Name|Schedule Name|Line Item #|Line Item Name|Technical Line Item Name|MDRM|Description|Static or Dynamic|Mandatory or Optional|Format|# of reports or schedules used in|Other Schedule Reference
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|9|Lending LendingType|Lending LendingType|M052|Report each account in one of the following D Mandatory N1 Type categories.|Dynamic|Mandatory||2|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|10|Revolve RevolveFlag|Revolve RevolveFlag|M053|Report whether the account has an D Mandatory N1 Feature associated revolve feature i.e. where the|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|11|Network ID NetworkId|Network ID NetworkId|M054|Report each account in one of the following D Mandatory N1 categories:|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|12|Secured CreditCardSecure|Secured CreditCardSecure|M055|Report whether the card is included in a D Mandatory N1 Credit dFlag program where any portion of the line is|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|13|Loan LoanChannel|Loan LoanChannel|M056|Report the source or channel by which the S Mandatory N1 Source/Chan lender solicited or otherwise acquired the|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|14|Purchased PCDFlag|Purchased PCDFlag|M234|D Mandatory N1 Credit Report in field 14 whether any loans are|Dynamic|Mandatory||3|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table, Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|15|Cycle Ending CycleEndingBala|Cycle Ending CycleEndingBala|M058|Report the total outstanding balance for the D Mandatory N12.2 Balance nce account at the end of the current month's|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|16|Cycle Ending CycleEndingBala|Cycle Ending CycleEndingBala|M059|Balance Flag nceFlag|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|17|Accounts PromotionFlag|Accounts PromotionFlag|M060|Report accounts under promotion with a D Mandatory N1 Under positive promotional balance (Cycle|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|18|Cycle Ending CycleEndingBala|Cycle Ending CycleEndingBala|M061|Balances at a Promotional Rate - Report any D Mandatory N12.2 Balances ncePromotional amount outstanding priced at rates below|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|19|Cycle Ending CycleEndingBala|Cycle Ending CycleEndingBala|M062|Balances at a Cash Advance Rate - Report D Mandatory N12.2 Balances nceCash any amount outstanding priced at cash|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|20|Cycle Ending CycleEndingBala|Cycle Ending CycleEndingBala|M063|Balances Subject to Default or Penalty D Mandatory N12.2 Balances ncePenalty Pricing - Report any amount outstanding|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|21|Cycle Ending CycleEndingBala|Cycle Ending CycleEndingBala|M064|Report all other balances outstanding at the D Mandatory N12.2 Balance nceOther end of the current month's cycle ending|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|22|Average AverageDailyBala|Average AverageDailyBala|M065|Report the average daily balance in the D Mandatory N12.2 Daily nce reporting month or cycle.|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|23|Total TotalRewardCash|Total TotalRewardCash|M066|For accounts that offer cash, miles or other D Mandatory N12.2 Reward Cash Rewards, report the total equivalent dollar|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|24|Reward RewardType|Reward RewardType|M067|Report reward type in one of the following D Mandatory N1 Type categories.|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|25|Account AccountCycleEnd|Account AccountCycleEnd|M068|Report the date in which transactions were D Mandatory Date Cycle Date accumulated for billing in the reporting|Dynamic|Mandatory|YYYYMMDD|1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|26|Account AccountOriginati|Account AccountOriginati|M069|Report the date on which the original credit S Mandatory Date Origination onDate card was issued. If unknown due to|Dynamic|Mandatory|YYYYMMDD|1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|27|Acquisition AcqDate|Acquisition AcqDate|M070|For accounts resulting from acquisition or S Mandatory Date Date merger, report the loan’s acquisition or|Dynamic|Mandatory|YYYYMMDD|1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|28|Multiple MultipleBanking|Multiple MultipleBanking|M071|Report accounts that currently have D Mandatory N1 Banking RelationshipFlag other non-credit card banking|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|29|Multiple MultipleCardRela|Multiple MultipleCardRela|M072|Report accounts where the bank has D Mandatory N1 Credit tionshipFlag issued more than one credit card to the|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|30|Joint JointAccount|Joint JointAccount|M073|Report whether the account has more than D Mandatory N1 Account one primary obligor. Exclude other|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|31|Authorized AuthorizedUsers|Authorized AuthorizedUsers|M074|Report total number of authorized users D Mandatory N5 Users including primary obligors. Leave blank for|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|32|Flagged as SecuritizedFlag|Flagged as SecuritizedFlag|M075|Report whether the account has been D Mandatory N1 Securitized securitized (designated for inclusion in a|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|33|Borrower's BorrowerIncome|Borrower's BorrowerIncome|M076|Report the borrower’s total annual income S Mandatory N12 Income at obtained at the account's origination|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|34|Income BorrowerIncome|Income BorrowerIncome|M077|Income Source at Origination -- Report S Mandatory N1 Source at Type whether the original income information|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|35|Updated UpdatedBorrowe Borrower’s rIncome Income|Updated UpdatedBorrowe Borrower’s rIncome Income|M078||Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|36|Updated UpdatedBorrowe Income rIncomeType Source|Updated UpdatedBorrowe Income rIncomeType Source|M079||Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|37|Date DateUpdatedBorr Refreshed owerIncome Income|Date DateUpdatedBorr Refreshed owerIncome Income|M080||Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|38|Originatio OriginalCreditSco|Originatio OriginalCreditSco|M081|Report the credit score value of the primary S Mandatory N3 n Credit rePrimaryBorro account holder at origination using a|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|39|Originatio OriginalCreditSco|Originatio OriginalCreditSco|M082|Report the credit score of the co-borrower S Mandatory N3 n Credit reCoborrower at origination using an industry standard|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|40|Refreshed RefreshedCreditS|Refreshed RefreshedCreditS|M083|Report the most recently updated credit D Mandatory N3 Credit corePrimaryBorr score available for the primary account|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|41|Credit CreditScoreRefre|Credit CreditScoreRefre|M084|Report the date on which the commercially D Mandatory Date Bureau shDate available credit score, or the internal score|Dynamic|Mandatory|YYYYMMDD|1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|42|Behavioral BehavioralScore|Behavioral BehavioralScore|M085|Report the current internal behavior score D Optional N10.6 Score available for the account in the reporting|Dynamic|Optional||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|43|Original OriginalCreditLi|Original OriginalCreditLi|M086|Report the amount of the credit line set by S Mandatory N12.2 Credit mit the card issuer at origination. If no credit|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|44|Current CurrentCreditLim|Current CurrentCreditLim|M087|Report the maximum dollar amount that D Mandatory N12.2 Credit it may be borrowed on the account during the|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|45|Current Cash CurrentCashAdva|Current Cash CurrentCashAdva|M088|Report the maximum cash advance amount D Mandatory N12.2 Advance nceLimit available to the borrower. Report at the|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|46|Line Frozen LineFrozenFlag|Line Frozen LineFrozenFlag|M089|Report whether the account's credit line is D Mandatory N1 in the involuntarily frozen and authorizations are|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|47|Line LineIncreaseDecr|Line LineIncreaseDecr|M090|Report whether the account remains open D Mandatory N1 Increase or easeFlag but the credit line has been increased or|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|48|Minimum MinimumPaymen|Minimum MinimumPaymen|M091|Report the current minimum dollar amount D Mandatory N12.2 Payment tDue due that will make the account roll into the|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|49|Total TotalPaymentDu|Total TotalPaymentDu|M092|Report the dollar amount of the total D Mandatory N12.2 Payment e payment due for the cycle ending in the|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|50|Next NextPaymentDue|Next NextPaymentDue|M093|Report the date the cardholder is told a D Mandatory Date Payment Date payment must reach the bank for the cycle|Dynamic|Mandatory|YYYYMMDD|1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|51|Actual ActualPaymentA|Actual ActualPaymentA|M094|Report the dollar amount of all payments D Mandatory N12.2 Payment mount received during the current month’s cycle.|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|52|Total Past TotalPastDue|Total Past TotalPastDue|M095|Report the dollar amount of past due D Mandatory N12.2 Due required payments at the end of the current|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|53|Days Past DaysPastDue|Days Past DaysPastDue|M096|Report the actual number of days the D Mandatory N3 Due account is past due as of the current|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|54|Account 60 Account60PlusDP|Account 60 Account60PlusDP|M097|Report whether an account was ever 60+ D Mandatory N1 Plus DLastThreeYears Days Past Due in the last 3 years.|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|55|Interest InterestType|Interest InterestType|M098|Type in current month (Retired|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|56|APR at Cycle CycleEndingRetai|APR at Cycle CycleEndingRetai|M099|Report the purchase APR unless the D Mandatory N6.3 End lAPR account is in default or workout. If the|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|57|Fee Type FeeTypeFlag|Fee Type FeeTypeFlag|M100|Report whether monthly or annual fee is D Mandatory N1 assessed for the privilege of holding the|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|58|Month-end MonthEndActive|Month-end MonthEndActive|M101|Report whether the account has had any D Mandatory N1 Account Flag debit, credit, or balance activity in the last|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|59|Month-end MonthEndClosed|Month-end MonthEndClosed|M102|Report whether, in the current reporting D Mandatory N1 Account RevokedFlag month, the account is closed or revoked|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|60|Collection CollectionReageD|Collection CollectionReageD|M103|Report the date of the last account re-age D Mandatory Date Re-age ate performed by the collections department,|Dynamic|Mandatory|YYYYMMDD|1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|61|Charge-off ChargeOffReason|Charge-off ChargeOffReason|M104|Report the reason for charge-off and loss D Mandatory N1 Reason Code recognition on an account in the current|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|62|Gross GrossChargeOffIn|Gross GrossChargeOffIn|M105|Report the total amount of gross charge- D Mandatory N12.2 Charge-off CurrentMonthAm offs on the account during the reporting|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|63|Recovery RecoveryAmount|Recovery RecoveryAmount|M106|Report the dollar amount of any balance D Mandatory N12.2 Amount recovery from a previously charged-off|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|64|Purchase PurchaseVolume|Purchase PurchaseVolume|M107|Report the net purchase dollar volume D Mandatory N12.2 Amount during the current month’s cycle.|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|65|Cash CashAdvanceVol|Cash CashAdvanceVol|M108|Report the net cash advance dollar volume D Mandatory N12.2 Advance ume during the current month’s cycle.|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|66|Balance BalanceTransferV|Balance BalanceTransferV|M109|Report the balance transfer dollar volume D Mandatory N12.2 Transfer olume during the current month’s cycle.|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|67|Convenience ConvenienceChec|Convenience ConvenienceChec|M110|Report the convenience check dollar D Mandatory N12.2 Check kAmount volume during the current month’s cycle.|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|68|Account Sold AccountSoldFlag|Account Sold AccountSoldFlag|M111|Report accounts that have been sold during D Mandatory N1 Flag the current month. Identifier should persist|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|69|Bankruptcy BankruptcyFlag|Bankruptcy BankruptcyFlag|M112|Report whether a borrower has filed for D Mandatory N1 Flag bankruptcy and bankruptcy process is|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|70|Loss sharing LossShare|Loss sharing LossShare|M113|Report accounts that are part of a loss D Mandatory N1 sharing agreement, as defined in the FR Y|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|71|Probability of Basel2PD|Probability of Basel2PD|M114|Report the Probability of Default for the D Optional N6.5 Default - PD account as defined in the most recent|Dynamic|Optional||3|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table, Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|72|Loss Given Basel2LGD|Loss Given Basel2LGD|M115|Report the Loss Given Default for the D Optional N6.5 Default - account as defined in the most recent|Dynamic|Optional||3|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table, Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|73|Expected Basel2ELGD|Expected Basel2ELGD|M116|Report the Expected Loss Given Default D Optional N6.5 Loss Given parameter for the account as defined in the|Dynamic|Optional||3|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table, Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|74|Exposure at Basel2EAD|Exposure at Basel2EAD|M117|Report the Exposure at Default for the D Optional N12.2 Default - account as defined in the most recent|Dynamic|Optional||3|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table, Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|75|EAD id Basel2EADid|EAD id Basel2EADid|M118|Report the unique EAD segment Id D Optional N7 segment identifier- A unique number identifying the|Dynamic|Optional||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|76|Corporate ID CorporateID|Corporate ID CorporateID|N031|For corporate cards, report a unique S Mandatory C18 identifier that will be the same for a given|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|77|Variable InterestRateInde|Variable InterestRateInde|N032|Report variable purchase APR (variable 55) D Mandatory N2 Rate x index, if a loan has a fixed purchase APR,|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|78|Variable InterestRateMarg|Variable InterestRateMarg|6271|Report variable purchase APR (variable 55) D Mandatory N6.3 Rate in margin, if a loan has a fixed purchase APR,|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|79|Maximum MaxAPR|Maximum MaxAPR|N033|Report the maximum APR (rate cap D Mandatory N6.3 APR applying to purchase APR and cash APR)|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|80|Rate Reset RateResetFreq|Rate Reset RateResetFreq|N034|Report the frequency for resetting the APR. D Mandatory N1 Frequenc Resetting the APR refers to the contractual|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|81|Promotional PromotionalAPR|Promotional PromotionalAPR|N035|Report the APR for the balance under D Mandatory N6.3 APR promotion with a positive promotional|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|82|Cash APR CashAPR|Cash APR CashAPR|N036|Report the contractual APR for the cash D Mandatory N6.3 balance. If there are multiple APRs, report|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|83|Loss Share LossShareId|Loss Share LossShareId|N037|If the account is associated with a loss D Mandatory C7 ID sharing agreement, report a unique number|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|84|Loss Share LossShareRate|Loss Share LossShareRate|N038|If the account is associated with a loss D Mandatory N7.5 Rate sharing agreement, report the percentage|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|85|Other OtherCredits|Other OtherCredits|N039|Report the dollar amount of all credits D Mandatory N12.2 Credits (other than cardholder payments) received|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|86|Cycles Past AccountCycleEnd|Cycles Past AccountCycleEnd|N129|Report the number of cycles the account is D Mandatory N2 Due at Delinquency past due as of the current month's cycle|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|87|Cycles Past AccountMonthEn|Cycles Past AccountMonthEn|N130|Report the number of cycles the account is D Mandatory N2 Due at dDelinquency past due on the last day of the current|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|88|Finance FinanceCharge|Finance FinanceCharge|N131|Report the dollar amount of the net finance D Mandatory N12.2 Charge charges assessed on the reporting month's|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|89|Fees FeeNetLateAmou|Fees FeeNetLateAmou|N132|Report the net late fees assessed for late or D Mandatory N12.2 Incurred - nt nonpayment. Report fees posted during|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|90|Fees FeeNetOverLimit|Fees FeeNetOverLimit|N133|Report the over limit fees assessed for an D Mandatory N12.2 Incurred - Amount account exceeding its credit limit. Report|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|91|Fees FeeNetNSFAmou|Fees FeeNetNSFAmou|N134|Report the non-sufficient funds fees (NSF) D Mandatory N12.2 Incurred - nt assessed against an account when payment|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|92|Fees FeeNetCashAdva|Fees FeeNetCashAdva|N135|Report the cash advance fees assessed for D Mandatory N12.2 Incurred - nceAmount cash advances made on the credit card.|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|93|Fees FeeNetMonthlyA|Fees FeeNetMonthlyA|N136|Report the monthly/annual fees assessed D Mandatory N12.2 Incurred – nnualAmount for the privilege of holding the credit card.|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|94|Fees FeeNetDebtSuspe|Fees FeeNetDebtSuspe|N137|Report the debt suspension/cancellation D Mandatory N12.2 Incurred - nsionAmount fees assessed to protect consumer in the|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|95|Fees FeeNetBalanceTr|Fees FeeNetBalanceTr|N138|Report the balance transfer fees assessed D Mandatory N12.2 Incurred – ansferAmount for balances transferred from another|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|96|Fees FeeNetOtherAmo|Fees FeeNetOtherAmo|N139|Report all other fees not included D Mandatory N12.2 Incurred - unt elsewhere in this report. Examples include|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|97|Debt DebtWaiverProgr|Debt DebtWaiverProgr|N140|Report whether the account is enrolled in a D Mandatory N1 Suspension amEnrolFlag debt waiver/cancellation program,|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|98|Debt DebtWaiverProgr|Debt DebtWaiverProgr|N141|Report whether the borrower is receiving D Mandatory N1 Suspension amActiveFlag benefits under a debt|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|99|Cycle-end CycleEndActiveFl|Cycle-end CycleEndActiveFl|N142|Report whether the account has had any D Mandatory N1 Account ag debit, credit, or balance activity in the last|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|100|Cycle-end CycleEndClosedR|Cycle-end CycleEndClosedR|N143|Report whether, in the current reporting D Mandatory N1 Account evokedFlag cycle, the account is closed or revoked and|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|101|Skip-a- SkipaPaymentFla|Skip-a- SkipaPaymentFla|N144|Report whether the account holder opted D Mandatory N1 payment g for a promotional skip-a-payment during|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|102|Credit Card WorkoutProgram|Credit Card WorkoutProgram|N145|Report whether the account entered into D Mandatory N1 Workout Flag any type of workout program during the|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|103|Workout WorkoutProgram|Workout WorkoutProgram|N146|For accounts in a workout program at D Mandatory N1 Program Type month-end, report the type of program in|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|104|Workout WorkOutProgra|Workout WorkOutProgra|N147|Report the performance of borrowers in all D Mandatory N1 Program mPerformanceSt workout plans. These plans include the|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|105|Settlement SettlementPortio|Settlement SettlementPortio|N148|"For any account for which the ""Settlement"" D Mandatory N12.2 Portion nForgivenAmoun option has been selected under the"|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|106|Customer CustomerService|Customer CustomerService|N149|Report the date of the last re-age D Mandatory Date Service ReageDate performed by any customer service rep (for|Dynamic|Mandatory|YYYYMMDD|1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|107|Principal PrincipalChargeO|Principal PrincipalChargeO|N150|Report the total amount of any principal D Mandatory N12.2 Charge- ffInCurrentMonth write-downs (or principal reversals) on the|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|108|Fraud in the FraudFlag|Fraud in the FraudFlag|N151|Report whether the account is currently D Mandatory N1 frozen due to potential fraud or has been|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|109|Original OriginalCreditSco|Original OriginalCreditSco|N152|List the name of the commercially available D Mandatory N2 Credit reName credit score provided, or mapped to, in item|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|110|Refreshed RefreshedCreditS|Refreshed RefreshedCreditS|N153|List the name of the commercially available D Mandatory N2 Credit coreName credit score provided or mapped to in item|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|111|Behavioral BehavioralScore|Behavioral BehavioralScore|N154|Report the name and version of the S Optional C30 Score NameVersion behavior score reported in line item 42.|Dynamic|Optional||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|112|Credit Limit CreditLimitType|Credit Limit CreditLimitType|N155|Report the type of credit limit reported in D Mandatory N1 Type line item 44 when there is no credit limit.|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|113|Credit Line CreditLineChange|Credit Line CreditLineChange|N156|Report the line change reported in line item D Mandatory N1 Change Type 47 as proactive (bank-initiated) or reactive|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|114|Date Co- CoBorrowerAddD|Date Co- CoBorrowerAddD|N157|Report the date the co-borrower was added D Optional Date Borrower ate to the account.|Dynamic|Optional|YYYYMMDD|1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|115|Entity Type EntityType|Entity Type EntityType|M952|Report the entity type that owns the D Mandatory N1 reported loan.|Dynamic|Mandatory||3|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table, Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|116|Origination OriginalCreditScor|Origination OriginalCreditScor|R037|Provide the version of the commercially D Mandatory C30 (Effecti Credit eVersion available credit bureau score reported or|Dynamic|Mandatory||3|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table, Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|117|Refreshed RefreshedCreditSc|Refreshed RefreshedCreditSc|R039|Provide the version of the commercially D Mandatory C30 (Effecti Credit oreVersion available credit bureau score reported or|Dynamic|Mandatory||3|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table, Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table
